repo url,has_workflow_files,Num_workflow_files,num_test_workflow_files,workflow_files_for_test,has_pyproject,has_setup,has_makefile
github.com/ewsheng/controllable-nlg-biases,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/weixi-feng/LayoutGPT,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/seonghyeonye/ICIL,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/zhangir-azerbayev/mathlib-semantic-search,FALSE,0,0,[],TRUE,FALSE,FALSE
github.com/claireaoi/hierarchical-rule-induction,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/Sea-Snell/JAXSeq,FALSE,0,0,[],FALSE,TRUE,FALSE
github.com/qcwthu/Lifelong-Fewshot-Language-Learning,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/prajdabre/yanmtt,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/DependableSystemsLab/LLTFI,TRUE,2,2,"['C_CXX_linter.yml', 'codeql.yml']",FALSE,FALSE,FALSE
github.com/allenai/scirepeval,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/CesareSwift/Query-Completion-finetune-GPT2,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/apartresearch/specificityplus,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/kmeng01/rome,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/tomhosking/torchseq,TRUE,1,1,['torchseq.yml'],FALSE,TRUE,TRUE
github.com/ChicagoHAI/active-example-selection,FALSE,0,0,[],TRUE,TRUE,FALSE
github.com/nlpcl-lab/Auto_Labeling,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/moinnadeem/characterizing-sampling-algorithms,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/bigcode-project/bigcode-analysis,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/scottleibrand/gpt-summarizer,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/ridgerchu/gpt-neox-RWKV,TRUE,3,3,"['cpu_ci.yml', 'docker_build.yml', 'pull_request.yml']",FALSE,FALSE,FALSE
github.com/sarthakarora1208/clyde,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/copenlu/fever-adversarial-attacks,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/thunlp/RE-Context-or-Names,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/aianaconda/pytorch-GNN-2nd-,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/jsoslow2/AI-Therapist,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/Oneflow-Inc/one-codegeex,FALSE,0,0,[],FALSE,TRUE,FALSE
github.com/gallilmaimon/LUNATC,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/webis-de/summary-workbench,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/rosewang2008/language_modeling_via_stochastic_processes,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/p-lambda/incontext-learning,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/minimalist-nlp/gpt2-text-generation,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/sarthakarora1208/Reeko-Slack-Bot,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/socketteer/loom,FALSE,0,0,[],FALSE,FALSE,TRUE
github.com/operatorai/modelstore,TRUE,3,3,"['codeql-analysis.yml', 'integration-tests.yml', 'unit-tests.yml']",FALSE,TRUE,TRUE
repo url,has_workflow_files,Num_workflow_files,num_test_workflow_files,workflow_files_for_test,has_pyproject,has_setup,has_makefile
github.com/TailUFPB/storIA,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/shuo-git/VecConstNMT,TRUE,1,1,['build.yml'],FALSE,TRUE,FALSE
github.com/john-hewitt/backpacks-flash-attn,TRUE,3,2,"['env.sh', 'publish.yml']",FALSE,TRUE,TRUE
github.com/FMInference/H2O,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/marqo-ai/marqo,TRUE,8,8,"['arm64_docker_marqo.yml', 'cpu_docker_marqo.yml', 'cpu_local_marqo.yml', 'cuda_docker_marqo.yml', 'dispatch_update_model_list.yml', 'largemodel_unit_test_CI.yml', 'run_all_tests.yml', 'unit_test_200gb_CI.yml']",TRUE,TRUE,FALSE
github.com/EagleW/CLBD,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/jiggy-ai/hn_summary,FALSE,0,0,[],FALSE,FALSE,TRUE
github.com/davidvos/prefix-tuning-for-data-management,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/bigscience-workshop/Megatron-DeepSpeed,TRUE,2,2,"['ci.md', 'main.yml']",TRUE,TRUE,TRUE
github.com/liamdugan/human-detection,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/allenai/staged-training,TRUE,1,1,['cffconvert.yml'],FALSE,FALSE,FALSE
github.com/ModelTC/Outlier_Suppression_Plus,TRUE,2,1,['python-app.yml'],FALSE,FALSE,FALSE
github.com/UKPLab/adaptable-adapters,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/HazyResearch/fly,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/yangkevin2/emnlp22-re3-story-generation,FALSE,0,0,[],FALSE,TRUE,FALSE
github.com/redwoodresearch/mlab,FALSE,0,0,[],FALSE,TRUE,FALSE
github.com/bigscience-workshop/evaluation,TRUE,2,2,"['code_quality.yml', 'test.yml']",TRUE,TRUE,TRUE
github.com/krangelie/bias-in-german-nlg,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/csinva/imodelsX,TRUE,1,1,['python-package.yml'],FALSE,TRUE,FALSE
github.com/Alrope123/z-icl,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/thunlp/OpenBackdoor,FALSE,0,0,[],FALSE,TRUE,FALSE
github.com/hendrycks/apps,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/dingyuqing05/trt2022_wenet,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/WANGXinyiLinda/concept-based-demonstration-selection,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/ShuyangCao/inference_style_control,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/microsoft/mutransformers,FALSE,0,0,[],FALSE,TRUE,FALSE
github.com/WAUthethird/gpt-fewshot-batcher,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/BriansIDP/WhisperBiasing,TRUE,2,2,"['python-publish.yml', 'test.yml']",FALSE,TRUE,FALSE
github.com/cannlytics/cannabis-data-science,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/callummcdougall/ARENA_2.0,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/cpuguy96/StepCOVNet,TRUE,2,2,"['codeql-analysis.yml', 'pre-submit.yml']",FALSE,FALSE,FALSE
github.com/jeffhj/LM_PersonalInfoLeak,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/SeanNaren/min-LLM,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/violet-zct/swarm-distillation-zero-shot,TRUE,11,10,"['build_doc_test.yml', 'build_documentation.yml', 'doctests.yml', 'github-torch-hub.yml', 'model-templates.yml', 'release-conda.yml', 'self-nightly-scheduled.yml', 'self-push.yml', 'self-scheduled.yml', 'stale.yml']",TRUE,TRUE,TRUE
github.com/neelnanda-io/TransformerLens,TRUE,3,3,"['checks.yml', 'gh-pages.yml', 'release.yml']",TRUE,FALSE,FALSE
github.com/Yui010206/SeViLA,FALSE,0,0,[],TRUE,TRUE,FALSE
github.com/chai-research/lmgym,TRUE,1,1,['lmgym.yaml'],FALSE,FALSE,FALSE
github.com/allenai/catwalk,TRUE,2,2,"['changelog.yml', 'main.yml']",TRUE,TRUE,TRUE
github.com/wellecks/mgs,FALSE,0,0,[],FALSE,TRUE,FALSE
github.com/kernelmachine/demix-data,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/thunlp/HiddenKiller,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/maximilianmozes/fgws,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/mlcommons/inference_results_v2.1,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/lvyiwei1/StylePTB,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/ZihanWangKi/GoalEx,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/amanbasu/sentence-simplification,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/CarperAI/CodeReviewSE,FALSE,0,0,[],FALSE,FALSE,TRUE
github.com/allenai/RL4LMs,FALSE,0,0,[],FALSE,TRUE,FALSE
github.com/DOUDOU0314/GPT-J-hf,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/Wendy-Xiao/chatgpt_editing_summ,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/PurduePAML/DBS,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/naimenz/inverse-scaling-eval-pipeline,FALSE,0,0,[],TRUE,FALSE,FALSE
github.com/SimiaoZuo/MoEBERT,FALSE,0,0,[],TRUE,TRUE,TRUE
github.com/jiggy-ai/promptstack,FALSE,0,0,[],TRUE,FALSE,FALSE
github.com/inkoon/simmc,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/macksjeremy/GPTNULL,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/geekjr/quickai,TRUE,4,4,"['autopep8.yml', 'pylint.yml', 'python-package.yml', 'python-publish.yml']",TRUE,TRUE,FALSE
github.com/ag1988/dlr,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/Kel-Lu/SciGen,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/Ezharjan/AcademicGPT,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/DSAISummerCamp/dscamp_public,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/chiahsuan156/DST-as-Prompting,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/PrimerAI/blanc,TRUE,1,1,['codeql-analysis.yml'],FALSE,TRUE,FALSE
github.com/BangLiu/ACS-QG,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/ethanjperez/rda,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/claws-lab/MisinfoCorrect,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/bigthonk/blather,FALSE,0,0,[],FALSE,TRUE,FALSE
github.com/kanekomasahiro/context-debias,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/MinSong2/yonlu,FALSE,0,0,[],FALSE,TRUE,FALSE
github.com/W4ngatang/qags,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/Mandar-Sharma/TCube,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/Elbria/xling-SemDiv,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/meghabyte/acl2021-education,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/liuzhengzhe/Towards-Implicit-Text-Guided-Shape-Generation,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/padmalcom/ttsdatasetcreator,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/wanicca/transformers_ptuning,FALSE,0,0,[],FALSE,TRUE,FALSE
github.com/SaiAshish-Konchada/Python-Projects-for-Beginners,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/EleutherAI/The-Pile,FALSE,0,0,[],FALSE,TRUE,FALSE
github.com/ethanyanjiali/minChatGPT,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/redwoodresearch/remix_public,TRUE,1,1,['run_all_solutions.yml'],FALSE,FALSE,FALSE
github.com/golsun/DialogRPT,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/CarperAI/trlx,TRUE,2,1,['build.yml'],TRUE,TRUE,FALSE
github.com/openai/grade-school-math,FALSE,0,0,[],FALSE,TRUE,FALSE
github.com/SuffolkLITLab/FormFyxer,TRUE,2,1,['mypy_unittests.yml'],TRUE,TRUE,FALSE
github.com/google-research/deduplicate-text-datasets,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/huggingface/transformers,TRUE,28,17,"['add-model-like.yml', 'build-docker-images.yml', 'build-nightly-ci-docker-images.yml', 'build-past-ci-docker-images.yml', 'check_tiny_models.yml', 'doctests.yml', 'model-templates.yml', 'model_jobs.yml', 'self-nightly-scheduled.yml', 'self-past.yml', 'self-push-amd-mi210-caller.yml', 'self-push-amd-mi250-caller.yml', 'self-push-amd.yml', 'self-push-caller.yml', 'self-push.yml', 'self-scheduled-amd.yml', 'self-scheduled.yml']",TRUE,TRUE,TRUE
github.com/BM-K/Dialogue-Generation-BERT-GPT2-English,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/borisdayma/huggingtweets,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/danielmamay/mlab,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/sunlab-osu/IterPrompt,FALSE,0,0,[],FALSE,TRUE,TRUE
github.com/huggingface/accelerate,TRUE,13,10,"['build-docker-images-release.yml', 'build_and_run_tests.yml', 'build_docker_images.yml', 'integration_tests.yml', 'nightly.yml', 'quality.yml', 'run_merge_tests.yml', 'self_hosted_integration_tests.yml', 'stale.yml', 'test.yml']",TRUE,TRUE,TRUE
github.com/CODINNLG/Bridge_Gap_Diffusion,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/griptape-ai/griptape,TRUE,3,3,"['code-checks.yml', 'integration-tests.yml', 'unit-tests.yml']",TRUE,FALSE,TRUE
github.com/coderalo/11785-automatic-poetry-generation,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/ag1988/dss,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/VPGTrans/VPGTrans,FALSE,0,0,[],FALSE,TRUE,FALSE
github.com/moutaigua8183/BookQA,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/benpry/chain-of-thought-metaphor,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/cedrickchee/experiments,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/zjunlp/PromptKG,FALSE,0,0,[],FALSE,FALSE,FALSE
repo url,has_workflow_files,Num_workflow_files,num_test_workflow_files,workflow_files_for_test,has_pyproject,has_setup,has_makefile
github.com/bigcode-project/commits,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/apache/singa,TRUE,4,4,"['conda.yaml', 'macOS.yaml', 'rat.yaml', 'ubuntu.yaml']",FALSE,TRUE,FALSE
github.com/behavioral-data/PARTNER,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/microsoft/CodeGenerationPoisoning,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/huggingface/optimum-graphcore,TRUE,8,5,"['build_pr_documentation.yml', 'check_code_quality.yml', 'test-examples.yml', 'test-general.yml', 'test-pipelines.yml']",TRUE,TRUE,TRUE
github.com/tipani86/CatGDP,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/dmcv-ecnu/MindSpore_ModelZoo,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/JRC1995/Chatbot,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/zhougroup/BAM,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/megvii-research/Sparsebit,TRUE,1,1,['ci_test.yml'],FALSE,TRUE,FALSE
github.com/alfredodeza/huggingface-deploy-azure,TRUE,1,1,['main.yml'],FALSE,FALSE,FALSE
github.com/triton-inference-server/model_navigator,TRUE,1,1,['stale.yaml'],TRUE,FALSE,TRUE
github.com/secretflow/spu,TRUE,9,2,"['scorecard.yml', 'trigger-circleci.yml']",TRUE,TRUE,FALSE
github.com/LogicPy/Python,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/EleutherAI/DALLE-mtf,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/switchball/streamlit-gpt3,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/zhouhanxie/PRAG,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/suryavanshi/nlp_augment_streamlit,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/roemmele/InSentive,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/HKUST-KnowComp/atomic-conceptualization,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/wxjiao/ParroT,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/dhansmair/flamingo-mini,FALSE,0,0,[],FALSE,TRUE,FALSE
github.com/thunlp/ONION,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/bytedance/neurst,FALSE,0,0,[],FALSE,TRUE,TRUE
github.com/hyunwoongko/stop-sequencer,FALSE,0,0,[],FALSE,TRUE,FALSE
github.com/PlusLabNLP/flashback_gen,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/jmerullo/limber,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/prodev880110/GPT3Discord,TRUE,4,4,"['black-and-deploy.yml', 'build.yml', 'docker_upload.yml', 'pypi_upload.yml']",TRUE,FALSE,FALSE
github.com/salesforce/LAVIS,TRUE,1,0,[],TRUE,TRUE,FALSE
github.com/TrentBrick/attention-approximates-sdm,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/StampyAI/stampy,TRUE,3,3,"['deploy-to-development-server.yml', 'deploy-to-production-server.yml', 'unit-test-pull-request.yml']",FALSE,FALSE,FALSE
github.com/sohamganatra/knowledge-box,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/zhangir-azerbayev/ProofNet,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/allenai/feb,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/corolla-johnson/mkultra,FALSE,0,0,[],FALSE,TRUE,FALSE
github.com/AtmaHou/PromptSlotTagging,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/kirubarajan/roft,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/harubaru/convogpt,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/tomsilver/llm-pddl,TRUE,1,1,['llmclone.yml'],FALSE,TRUE,FALSE
github.com/mkuchnik/relm,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/Alrope123/prompt-waywardness,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/csebuetnlp/CrossSum,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/bobbae/gcp,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/facebookresearch/simmc2,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/thu-coai/PICL,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/EleutherAGI/summarisation,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/archiki/GrIPS,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/facebookresearch/MODel_opt,FALSE,0,0,[],FALSE,TRUE,FALSE
github.com/stanford-crfm/levanter,TRUE,3,3,"['run_entry_tests.yaml', 'run_pre_commit.yaml', 'run_tests.yaml']",TRUE,FALSE,FALSE
github.com/JiwanChung/esper,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/grant-TraDA/NLP-2022L,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/leileigan/clean_label_textual_backdoor_attack,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/Jaseci-Labs/jaseci,TRUE,11,11,"['black.yml', 'build-and-release-studio.yml', 'build-and-release.yml', 'jac-extension-test.yml', 'jac-misc-test.yml', 'jac-nlp-test.yml', 'jac-speech-test.yml', 'jac-vision-test.yml', 'jaseci-core-test.yml', 'jaseci-serv-test.yml', 'jaseci-studio-test.yml']",FALSE,FALSE,FALSE
github.com/Leezekun/Directional-Stimulus-Prompting,FALSE,0,0,[],FALSE,TRUE,FALSE
github.com/chancefocus/PIXIU,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/csong27/collision-bert,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/SPOClab-ca/layerwise-anomaly,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/dheeraj7596/C2F,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/osi1880vr/deforum-sd-ui,FALSE,0,0,[],FALSE,TRUE,FALSE
github.com/soochan-lee/RoT,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/princeton-nlp/MultilingualAnalysis,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/PengZai/ARIC,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/CesareSwift/News-Search-Engine,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/YujieLu10/CLAP,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/omar-mohamed/GPT2-Chest-X-Ray-Report-Generation,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/sangwook236/SWDT,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/mila-iqia/milabench,TRUE,8,3,"['docs.yml', 'integration.yml', 'tests.yml']",TRUE,FALSE,FALSE
github.com/RobertRiachi/nanoPALM,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/prompt-learning/cedar,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/facebookresearch/LaViLa,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/jiacheng-xu/text-sum-uncertainty,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/dapascual/K2T,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/lingchensanwen/DCQA-QUD-parsing,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/HazyResearch/H3,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/microsoft/PyCodeGPT,TRUE,1,1,['codeql.yml'],FALSE,FALSE,FALSE
github.com/peterbhase/ExplanationSearch,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/lucy66666/OKT,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/allenai/tango,TRUE,6,6,"['changelog.yml', 'docker.yml', 'docker_testing.yml', 'integration_tests.yml', 'main.yml', 'update_dependency_pr.yml']",TRUE,FALSE,TRUE
github.com/EleutherAI/gpt-neox,TRUE,4,4,"['coverity_scan.yml', 'cpu_ci.yml', 'docker_build.yml', 'pull_request.yml']",FALSE,FALSE,FALSE
github.com/nusdbsystem/singa-auto,TRUE,1,1,['lint.yml'],FALSE,TRUE,FALSE
github.com/yurakuratov/t5-experiments,TRUE,1,1,['codestyle.yml'],FALSE,TRUE,FALSE
github.com/crazydigger/Callibration-of-GPT,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/triton-inference-server/pytriton,TRUE,1,1,['stale.yaml'],TRUE,FALSE,TRUE
github.com/21WelfareForEveryone/WelfareForEveryOne,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/cmry/cmry.github.io,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/AshutoshDongare/HuggingFace-Model-Serving,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/microsoft/AdaMix,FALSE,0,0,[],TRUE,TRUE,TRUE
github.com/microsoft/fastseq,FALSE,0,0,[],FALSE,TRUE,FALSE
github.com/labmlai/annotated_deep_learning_paper_implementations,FALSE,0,0,[],FALSE,TRUE,TRUE
github.com/LuCeHe/pyaromatics,FALSE,0,0,[],FALSE,TRUE,FALSE
github.com/SALT-NLP/LLMs_for_CSS,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/jackjyzhang/pcfg-nl-interface,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/allenai/openpi-dataset,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/bentoml/BentoML,TRUE,5,5,"['ci.yml', 'cleanup.yml', 'codeql-analysis.yml', 'cqa.yml', 'release.yml']",TRUE,FALSE,TRUE
github.com/rycolab/differentiable-subset-pruning,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/buxiangzhiren/DDCap,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/csebuetnlp/xl-sum,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/aalok-sathe/surprisal,TRUE,3,3,"['docs.yml', 'pylint.yml', 'python-publish.yml']",TRUE,FALSE,FALSE
github.com/awsm-research/VulRepair,TRUE,1,1,['workflow.yml'],FALSE,FALSE,FALSE
github.com/danesherbs/summarizing-from-human-feedback,FALSE,0,0,[],FALSE,FALSE,FALSE
repo url,has_workflow_files,Num_workflow_files,num_test_workflow_files,workflow_files_for_test,has_pyproject,has_setup,has_makefile
github.com/lil-lab/cb2,FALSE,0,0,[],TRUE,FALSE,FALSE
github.com/continuedev/continue,TRUE,2,1,['codeql.yml'],FALSE,FALSE,FALSE
github.com/spullara/gpt-j-6b,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/Axlfc/UE5-python,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/LCS2-IIITD/ACL-FFLM,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/airobotlab/KoChatGPT,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/allenai/scientific-claim-generation,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/JeremySun1224/CCFBDCI2020,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/smpanaro/more-ane-transformers,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/andreamad8/FSB,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/nateraw/discord-image-captioning-bot,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/hwchase17/langchain,TRUE,15,13,"['_compile_integration_test.yml', '_dependencies.yml', '_integration_test.yml', '_lint.yml', '_release.yml', '_release_docker.yml', '_test.yml', '_test_release.yml', 'check-broken-links.yml', 'check_diffs.yml', 'codespell.yml', 'people.yml', 'scheduled_test.yml']",TRUE,FALSE,TRUE
github.com/AranKomat/Diff-DALLE,FALSE,0,0,[],FALSE,TRUE,FALSE
github.com/zzsfornlp/zmsp,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/UM-ARM-Lab/Efficient-Eng-2-LTL,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/mindspore-ai/models,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/ChrisIsKing/Zero-shot-text-classification,FALSE,0,0,[],FALSE,TRUE,FALSE
github.com/opentensor/bittensor,FALSE,0,0,[],FALSE,TRUE,TRUE
github.com/databricks-academy/large-language-models,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/bigcode-project/transformers,TRUE,21,16,"['add-model-like.yml', 'build-docker-images.yml', 'build-nightly-ci-docker-images.yml', 'build-past-ci-docker-images.yml', 'check_runner_status.yml', 'check_tiny_models.yml', 'doctests.yml', 'model-templates.yml', 'release-conda.yml', 'self-nightly-scheduled.yml', 'self-past.yml', 'self-push-caller.yml', 'self-push.yml', 'self-scheduled.yml', 'stale.yml', 'update_metdata.yml']",TRUE,TRUE,TRUE
github.com/mindspore-lab/mindrlhf,FALSE,0,0,[],FALSE,TRUE,FALSE
github.com/raminmh/liquid-s4,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/xyease/Dialog-PrLM,TRUE,3,3,"['github-torch-hub.yml', 'self-push.yml', 'self-scheduled.yml']",TRUE,TRUE,TRUE
github.com/devforth/gpt-j-6b-gpu-docker,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/HazyResearch/hyena-dna,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/WorkInTheDark/FairytaleQA_QAG_System,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/maastrichtlawtech/VendorLink,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/alfredodeza/huggingface-docker,TRUE,1,1,['docker-image.yml'],FALSE,FALSE,FALSE
github.com/IIT-NLP-RESEARCH/ChatGPT-Crawler,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/borgr/ordert,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/mallorbc/Finetune_LLMs,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/bytechina/openai-cookbook-zh,FALSE,0,0,[],FALSE,FALSE,FALSE
