repo url,has_workflow_files,Num_workflow_files,num_test_workflow_files,workflow_files_for_test,has_pyproject,has_setup,has_makefile
github.com/SCLBD/BackdoorBench,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/ivonajdenkoska/multimodal-meta-learn,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/google/belief-localization,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/rookiehb/zju_Course_Info,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/EveryInc/transcriptbot,TRUE,1,1,['codeql.yml'],FALSE,FALSE,FALSE
github.com/NicholasCao/ChatBLOOM,FALSE,0,0,[],FALSE,TRUE,FALSE
github.com/EnflameTechnology/ModelZoo,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/dmatrix/misc-code,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/AlpinDale/RPTQ-for-LLaMA,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/e-bug/fine-grained-evals,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/princeton-nlp/ALCE,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/axonn-ai/axonn,TRUE,3,3,"['ci.yaml', 'formatting.yaml', 'nvidia-rtx-3090-tests.yaml']",FALSE,TRUE,FALSE
github.com/microsoft/mttl,TRUE,2,2,"['codeql.yml', 'tests.yml']",TRUE,FALSE,FALSE
github.com/isLinXu/pangu-ax,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/unpackAI/unpackai,TRUE,3,3,"['run_cov.yml', 'run_pytest.yml', 'run_small_test.yml']",FALSE,TRUE,TRUE
github.com/cccbook/py2cs,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/nyu-dl/non-monotonic-self-terminating-lm,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/ForestsKing/TSF-Library,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/bnsreenu/python_for_microscopists,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/x4nth055/pythoncode-tutorials,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/EleutherAI/lm-evaluation-harness,TRUE,3,3,"['new_tasks.yml', 'publish.yml', 'unit_tests.yml']",TRUE,TRUE,FALSE
github.com/VITA-Group/BERT-Tickets,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/thunlp/BkdAtk-LWS,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/kyegomez/Sophia,TRUE,1,1,['python-publish.yml'],TRUE,TRUE,FALSE
github.com/TaoYang225/AD-DROP,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/microsoft/torchy,FALSE,0,0,[],FALSE,TRUE,FALSE
github.com/amazon-science/masked-diffusion-lm,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/embeddings-benchmark/mtebscripts,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/StonyBrookNLP/ircot,FALSE,0,0,[],TRUE,FALSE,FALSE
github.com/chijames/KERPLE,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/konfuzio-ai/ai-comedy-club,TRUE,2,2,"['develop_own_bot.yml', 'main.yml']",FALSE,TRUE,FALSE
github.com/aianaconda/PyTorch_BERT_NLP_BOOK,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/microsoft/Unicoder,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/huggingface/datablations,FALSE,0,0,[],FALSE,FALSE,TRUE
github.com/mindspore-courses/step_into_chatgpt,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/AlibabaResearch/DAMO-ConvAI,TRUE,1,1,['static.yml'],FALSE,FALSE,FALSE
github.com/YyzHarry/SubpopBench,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/THU-KEG/COPEN,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/paramansh/propaganda_detection,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/XingBowen714/DARER,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/AI-team-UoA/pyJedAI,TRUE,3,3,"['docker-image.yml', 'pypi-publish.yml', 'tests.yml']",TRUE,FALSE,FALSE
github.com/THU-KEG/TWAG,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/dfdazac/blp,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/YJiangcm/argument-impact-classification,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/davidjurgens/prosocial-conversation-forecasting,FALSE,0,0,[],FALSE,TRUE,TRUE
github.com/xfhelen/MMBench,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/HLR/SpartQA-baselines,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/groq/mlagility,TRUE,5,5,"['publish-to-test-pypi.yml', 'test_azure.yml', 'test_gpu_mlagility.yml', 'test_mlagility.yml', 'test_onnxflow.yml']",TRUE,TRUE,FALSE
github.com/alibaba/BladeDISC,TRUE,17,14,"['amd.yml', 'auto_rebase.yml', 'pytorch113_cpu.yml', 'pytorch113_gpu.yml', 'pytorch113_yitian.yml', 'pytorch200_cpu.yml', 'pytorch200_yitian.yml', 'pytorch201_gpu.yml', 'resuable_gpu_build.yml', 'tf250_cpu.yml', 'tf250_gpu.yml', 'tf280_yitian.yml', 'torchbench.yml', 'torchbench_cpu.yml']",FALSE,FALSE,FALSE
github.com/CSLujunyu/Improving-Contextual-Language-Modelsfor-Response-Retrieval-in-Multi-Turn-Conversation,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/RaleLee/Co-GAT,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/SymbioticLab/FedScale,TRUE,1,1,['python-app.yml'],FALSE,TRUE,FALSE
github.com/KamyarGhajar/DistilledNeuralResponseRanker,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/AlonEirew/CoreSearch,FALSE,0,0,[],FALSE,TRUE,FALSE
github.com/mhilmiasyrofi/AddressExtraction,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/rajbsk/kg-cruse,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/PistonY/torch-toolbox,TRUE,2,2,"['CI.yml', 'Upload.yml']",FALSE,TRUE,FALSE
github.com/DaoD/ConstraintGraph4NSO,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/TheScript96/Semantic-code-search-using-BERT-and-transformer,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/DarkGeekMS/Retratista,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/info-ruc/Web-20,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/izmailovpavel/spurious_feature_learning,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/catalyst-team/catalyst,TRUE,7,6,"['deploy_publish.yml', 'deploy_push.yml', 'dl_cpu.yml', 'dl_cpu_minimal.yml', 'greetings.yml', 'integrations.yml']",TRUE,TRUE,TRUE
github.com/huaxiuyao/KGML,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/nickyeolk/info_retrieve,FALSE,0,0,[],FALSE,FALSE,TRUE
github.com/mhilmiasyrofi/product-attribute-extraction,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/rit-git/Snippext_public,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/wenliangdai/Modality-Transferable-MER,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/Eric3911/OpenAGI,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/eXascaleInfolab/MARTA,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/matalvepu/HKT,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/hellomuffin/exif-as-language,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/nod-ai/SHARK,TRUE,3,3,"['gh-pages-releases.yml', 'nightly.yml', 'test-studio.yml']",TRUE,TRUE,FALSE
github.com/NVIDIA/NeMo,TRUE,10,9,"['blossom-ci.yml', 'changelog-build.yml', 'cherry-pick-release-commit.yml', 'cicd-main.yml', 'close-inactive-issue-pr.yml', 'codeql.yml', 'gh-docs.yml', 'import-test.yml', 'labeler.yml']",TRUE,TRUE,FALSE
github.com/snucclab/EPT,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/TCtower/GlueFL,FALSE,0,0,[],FALSE,TRUE,FALSE
github.com/Nithin-Holla/MetaLifelongLanguage,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/zzshou/RCAM,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/deepset-ai/haystack,TRUE,20,20,"['benchmarks.yml', 'ci_metrics.yml', 'docker_release.yml', 'docstring_labeler.yml', 'e2e.yml', 'github_release.yml', 'labeler.yml', 'license_compliance.yml', 'linting.yml', 'linting_skipper.yml', 'minor_version_release.yml', 'project.yml', 'pypi_release.yml', 'readme_sync.yml', 'release_notes.yml', 'release_notes_skipper.yml', 'stale.yml', 'tests.yml', 'tests_skipper.yml', 'workflows_linting.yml']",TRUE,FALSE,FALSE
github.com/alinlab/MASKER,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/jsvir/vad,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/aws-samples/deep-learning-models,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/anyvoiceai/MassTTS,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/GenetAsefa/RAILD,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/affjljoo3581/CommonLit-Readability-Prize,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/monologg/hashtag-prediction-pytorch,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/FedML-AI/FedML,TRUE,26,25,"['build_wheels_and_dev.yml', 'build_wheels_and_releases.yml', 'build_wheels_and_releases.yml-backup', 'build_wheels_and_test.yml', 'codeql-analysis.yml', 'full_e2e_test.yml-bakcup', 'pylint.yml', 'smoke_test_cross_device_mnn_server_linux.yml', 'smoke_test_cross_silo_fedavg_attack_linux.yml', 'smoke_test_cross_silo_fedavg_cdp_linux.yml', 'smoke_test_cross_silo_fedavg_defense_linux.yml', 'smoke_test_cross_silo_fedavg_ldp_linux.yml', 'smoke_test_cross_silo_ho_linux.yml', 'smoke_test_cross_silo_ho_win.yml', 'smoke_test_cross_silo_lightsecagg_linux.yml', 'smoke_test_cross_silo_lightsecagg_win.yml', 'smoke_test_flow_linux.yml', 'smoke_test_ml_engines_linux_jax.yml', 'smoke_test_ml_engines_linux_mxnet.yml', 'smoke_test_ml_engines_linux_tf.yml', 'smoke_test_ml_engines_win.yml', 'smoke_test_pip_cli_sp_linux.yml', 'smoke_test_pip_cli_sp_win.yml', 'smoke_test_security.yml', 'smoke_test_simulation_mpi_linux.yml']",FALSE,FALSE,FALSE
github.com/asappresearch/abcd,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/bbuing9/DND,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/jionie/Tweet,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/JonasGeiping/cramming,FALSE,0,0,[],TRUE,FALSE,FALSE
github.com/prajjwal1/fluence,TRUE,2,2,"['main.yml', 'pip.yml']",FALSE,TRUE,TRUE
github.com/IndoNLP/indonlu,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/lemay-ai/lazyTextPredict,FALSE,0,0,[],FALSE,TRUE,FALSE
github.com/UCSB-NLP-Chang/Fairness-Reprogramming,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/Nikhil-Xavier-DS/Hermes,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/HaoyeTianCoder/BATS,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/dmmiller612/bert-extractive-summarizer,TRUE,2,2,"['publish.yml', 'test.yml']",FALSE,TRUE,TRUE
github.com/tshi04/AspDecSSCL,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/ChandlerGuan/blockskim,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/maxwalts/tinyv-c,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/saiboxx/chexray-diffusion,FALSE,0,0,[],FALSE,TRUE,FALSE
github.com/webis-de/acl22-identifying-the-human-values-behind-arguments,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/XinnuoXu/AugNLG,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/zyong812/VS3_CVPR23,FALSE,0,0,[],FALSE,TRUE,FALSE
github.com/camenduru/minigpt4,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/yeungchenwa/OCR-SAM,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/avinashsai/NILM,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/LZhenwen/MWP-BERT,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/sail-sg/ptp,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/seung7361/RWKV-Pytorch,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/cindyxinyiwang/emea,FALSE,0,0,[],TRUE,TRUE,TRUE
github.com/Cheems-Seminar/grounded-segment-any-parts,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/ChenWu98/unified-generative-zoo,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/kabirahuja2431/FineTuneBERT,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/vessl-ai/examples,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/chahuja/aisle,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/max-ng/megaboost,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/cvlab-columbia/zero123,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/wonwooo/ModelForToeic,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/divya1211/math-expression-detection,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/kev-zhao/life-after-bert,FALSE,0,0,[],FALSE,TRUE,FALSE
github.com/richservo/StableDiffusionGUI,FALSE,0,0,[],FALSE,TRUE,FALSE
github.com/ceshine/kaggle-quest,FALSE,0,0,[],FALSE,TRUE,FALSE
github.com/uoneway/KoBertSum,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/yizhen-zhang/VG-Bert,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/undertherain/benchmarker,FALSE,0,0,[],FALSE,TRUE,FALSE
github.com/cooelf/AwesomeMRC,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/renatoviolin/BERT-cpp-inference,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/aws-samples/detecting-data-drift-in-nlp-using-amazon-sagemaker-custom-model-monitor,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/ChenyunWu/DescribingTextures,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/oklen/PEVAE,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/geekjuruo/ProbExpan,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/nju-websoft/GeoCEQA,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/mdipietro09/DataScience_ArtificialIntelligence_Utils,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/Exploration-Lab/Rhetorical-Roles,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/trymyfilternow/StableDiffusion-SeamlessTileTextures,FALSE,0,0,[],FALSE,TRUE,FALSE
github.com/andyzoujm/autocast,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/suzgunmirac/prompt-and-rerank,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/stanford-futuredata/ColBERT,FALSE,0,0,[],FALSE,TRUE,FALSE
github.com/facebookresearch/BLINK,FALSE,0,0,[],FALSE,TRUE,FALSE
github.com/microsoft/Semi-supervised-learning,TRUE,3,3,"['blank.yml', 'issue.yml', 'stale.yml']",FALSE,TRUE,FALSE
github.com/FuxiVirtualHuman/ABAW3_competition,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/yangalan123/Amortized-Interpretability,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/rsyed0/mquery,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/geocine/sd-easy-mode,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/convei-lab/BotsTalk,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/rajpurkarlab/CXR-Report-Metric,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/virgiiim/EC_Reddit_CaseStudy,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/FireBERT-author/FireBERT,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/hwanheelee1993/KPQA,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/ybgdgh/L3MVN,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/ielab/APR,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/nlpcl-lab/dialog-eval-hard-negative,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/onesuper/HuggingFace-Datasets-Text-Quality-Analysis,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/enryu43/anifusion-stable-diffusion,FALSE,0,0,[],FALSE,TRUE,FALSE
github.com/ITKaven/RoBMRC,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/gmum/Zero-Time-Waste,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/sungnyun/diffblender,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/nlptechbook/BERTembeddings,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/kabachuha/InfiNet,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/abhilash1910/BERTSimilarity,FALSE,0,0,[],FALSE,TRUE,FALSE
github.com/caisa-lab/sarcasm_detection,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/thuiar/Robust-MSA,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/cvlab-columbia/viper,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/jihyukkim-nlp/CollectiveKD,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/octoml/Apple-M1-BERT,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/kinimod23/GRANT,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/declare-lab/SAT,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/bigheiniu/FakeNewsGen,FALSE,0,0,[],FALSE,TRUE,TRUE
github.com/abhinavkashyap/domadapter,FALSE,0,0,[],TRUE,FALSE,FALSE
github.com/Wangpeiyi9979/Behind-the-Scenes,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/TencentAILabHealthcare/UMIX,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/mudabek/encoding-cxr-report-gen,FALSE,0,0,[],FALSE,TRUE,FALSE
github.com/intel/intel-extension-for-transformers,TRUE,27,21,"['README.md', 'build-container.yaml', 'chatbot-finetune-mpt-7b-chat-hpu.yml', 'chatbot-finetune-mpt-7b-chat.yml', 'chatbot-inference-llama-2-7b-chat-hf.yml', 'chatbot-inference-llama-2-7b_70b-chat-hf-hpu.yml', 'chatbot-inference-mpt-7b-chat-hpu.yml', 'chatbot-inference-mpt-7b-chat.yml', 'chatbot-test.yml', 'cpp-graph-test.yml', 'deploy-test.yml', 'llm-test.yml', 'optimize-test.yml', 'probot.yml', 'publish.yml', 'unit-test-engine.yml', 'unit-test-kernel.yml', 'unit-test-neuralchat.yml', 'unit-test-neuralspeed.yml', 'unit-test-optimize.yml', 'windows-test.yml']",FALSE,TRUE,FALSE
github.com/alibaba/TinyNeuralNetwork,TRUE,3,3,"['full-test.yml', 'smoke-test.yml', 'unit-test.yml']",TRUE,TRUE,FALSE
github.com/sweetpeach/Inspired,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/Aasthaengg/GLIP-BLIP-Vision-Langauge-Obj-Det-VQA,FALSE,0,0,[],FALSE,TRUE,FALSE
github.com/goodbai-nlp/Sem-Dialogue,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/yashlala/attentive-session-based-recs,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/xichenpan/ARLDM,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/NIKL-Team-BC/NIKL-KLUE,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/UCSD-AI4H/drugchat,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/drogozhang/LED,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/j-min/IterInpaint,FALSE,0,0,[],FALSE,TRUE,FALSE
github.com/sh0416/clrcmd,TRUE,1,1,['default.yaml'],TRUE,TRUE,FALSE
github.com/MLH-Fellowship/Social-BERTerfly,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/open-mmlab/playground,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/jdubpark/continual-bert,FALSE,0,0,[],FALSE,TRUE,FALSE
github.com/WenzhengZhang/EntQA,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/asappresearch/gold,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/C24IO/SageMaker-Inf1-Endpoints,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/wllmzhu/G-VUE,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/eturcan/emotion-infused,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/tsosea2/eMLM,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/GewelsJI/MVLT,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/vitouphy/usl_dialogue_metric,FALSE,0,0,[],FALSE,TRUE,FALSE
github.com/IBM/reinforced-dialog-system-for-learning,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/primeqa/primeqa,TRUE,2,2,"['primeqa-ci.yml', 'sphinx-doc-build.yml']",TRUE,TRUE,FALSE
github.com/MaxDu17/TheBasics,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/yseop/YseopLab,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/renll/SparseLT,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/pytorch/ort,TRUE,3,3,"['api-ci.yml', 'doc-automation.yml', 'docker-automation.yml']",FALSE,FALSE,FALSE
github.com/iQua/M-DGT,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/THUDM/P-tuning-v2,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/DigitalPhonetics/adviser,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/KoreaMGLEE/Concept-based-curriculum-masking,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/cambridgeltl/visual-spatial-reasoning,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/oaqa/FlexNeuART,FALSE,0,0,[],FALSE,TRUE,FALSE
github.com/dos-lab/EOP,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/facebookresearch/FiD,FALSE,0,0,[],FALSE,TRUE,FALSE
github.com/bananaml/serverless-template,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/ASAP-AEG/MTL-Essay-Traits-Scoring,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/hila-chefer/TargetCLIP,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/shouldsee/catsmile,FALSE,0,0,[],FALSE,FALSE,TRUE
github.com/McGill-NLP/retriever-lm-reasoning,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/olnayoung/Document_understanding,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/lucy3/context_semantic_axes,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/harshildarji/Machine-Learning,TRUE,1,1,['codeql.yml'],FALSE,FALSE,FALSE
github.com/martiansideofthemoon/hurdles-longform-qa,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/dayyass/QaNER,TRUE,3,3,"['codecov.yml', 'linter.yml', 'tests.yml']",FALSE,TRUE,FALSE
github.com/AMOOOMA/stocktwits-svm-nlp,TRUE,1,1,['python-app.yml'],FALSE,FALSE,FALSE
github.com/j6mes/acl2021-factual-error-correction,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/CoderPat/learning-scaffold,TRUE,1,1,['pylint.yml'],FALSE,TRUE,FALSE
github.com/prajjwal1/adaptive_transformer,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/declare-lab/MSA-Robustness,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/woodfrog/vse_infty,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/Xiang-cd/unet-finetune,FALSE,0,0,[],FALSE,TRUE,FALSE
github.com/CurationCorp/curation-corpus,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/yaqingwang/SpanNER,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/ysmiura/ifcc,FALSE,0,0,[],FALSE,TRUE,FALSE
github.com/ShaneDeir/ConceptsDreambooth,FALSE,0,0,[],FALSE,TRUE,FALSE
github.com/microsoft/onnxruntime,TRUE,17,16,"['cffconvert.yml', 'codeql.yml', 'gradle-wrapper-validation.yml', 'labeler.yml', 'lint.yml', 'linux.yml', 'publish-c-apidocs.yml', 'publish-csharp-apidocs.yml', 'publish-gh-pages.yml', 'publish-java-apidocs.yml', 'publish-js-apidocs.yml', 'publish-objectivec-apidocs.yml', 'publish-python-apidocs.yml', 'skip-doc-change.yml.j2', 'stale.yml', 'windows.yml']",TRUE,TRUE,FALSE
github.com/eth-cscs/tensorflow-training,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/danishpruthi/evidence-extraction,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/rohitgandikota/erasing,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/morningmoni/EDE,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/qinhanmin2014/kaggle-Toxic-Comment-Classification-Challenge,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/hackerfriendly/persyn,FALSE,0,0,[],TRUE,FALSE,FALSE
github.com/google-research/social_cascades,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/mohit3011/AbuseAnalyzer,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/kenchan0226/control-sum-cmdp,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/DexiangHong/MANet,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/copenlu/xai-benchmark,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/CompVis/stable-diffusion,FALSE,0,0,[],FALSE,TRUE,FALSE
github.com/rafaljanwojcik/SentenceBERT_vs_SiameseLSTM,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/dsaidgovsg/multimodal-learning-hands-on-tutorial,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/ShopRunner/octopod,TRUE,3,3,"['compliance-oss.yaml', 'pr.yaml', 'prod.yaml']",FALSE,TRUE,FALSE
github.com/ellenmellon/DIALKI,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/mdrakiburrahman/bert-app-harry-potter,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/soon-yau/upgpt,FALSE,0,0,[],FALSE,TRUE,FALSE
github.com/DreamEditBenchTeam/DreamEdit,FALSE,0,0,[],FALSE,TRUE,FALSE
github.com/xbdxwyh/mocose,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/RenzeLou/MORE,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/microsoft/SimXNS,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/zinengtang/TVLT,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/airsplay/vokenization,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/stanfordnlp/chirpycardinal,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/dmollaaliod/bioasq8b-public,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/dysoxor/GUILGET,FALSE,0,0,[],FALSE,FALSE,FALSE
github.com/VerdureChen/Co-BERT,FALSE,0,0,[],FALSE,FALSE,FALSE
